# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1654       2.067378750753e-10       2.867018254099e-12      -1.131504054763e-11       0.000000000000e+00       1.106238768352e-15      -7.283709605407e-18      -2.126157739557e-17 
 1655       2.070093956794e-10       2.838976918380e-12      -1.122378461164e-11       0.000000000000e+00       1.103435279090e-15      -7.807005050591e-18      -2.103717052450e-17 
 1656       2.072726507370e-10       2.811190772181e-12      -1.113072343466e-11       0.000000000000e+00       1.100640238436e-15      -8.393772952340e-18      -2.081052553298e-17 
 1657       2.075275106665e-10       2.783667603276e-12      -1.103588714137e-11       0.000000000000e+00       1.097853616001e-15      -9.041711373586e-18      -2.058159228639e-17 
 1658       2.077738453718e-10       2.756415233055e-12      -1.093930602345e-11       0.000000000000e+00       1.095075381060e-15      -9.748506441714e-18      -2.035032043234e-17 
 1659       2.080115242410e-10       2.729441516568e-12      -1.084101053989e-11       0.000000000000e+00       1.092305502553e-15      -1.051183233016e-17      -2.011665940035e-17 
 1660       2.082404161463e-10       2.702754342577e-12      -1.074103131720e-11       0.000000000000e+00       1.089543949085e-15      -1.132935124001e-17      -1.988055840154e-17 
 1661       2.084603894430e-10       2.676361633599e-12      -1.063939914968e-11       0.000000000000e+00       1.086790688925e-15      -1.219871338156e-17      -1.964196642831e-17 
 1662       2.086713119685e-10       2.650271345960e-12      -1.053614499973e-11       0.000000000000e+00       1.084045690004e-15      -1.311755695596e-17      -1.940083225400e-17 
 1663       2.088730510422e-10       2.624491469842e-12      -1.043129999806e-11       0.000000000000e+00       1.081308919916e-15      -1.408350813678e-17      -1.915710443261e-17 
 1664       2.090654734641e-10       2.599030029330e-12      -1.032489544395e-11       0.000000000000e+00       1.078580345916e-15      -1.509418105158e-17      -1.891073129847e-17 
 1665       2.092484455147e-10       2.573895082460e-12      -1.021696280555e-11       0.000000000000e+00       1.075859934921e-15      -1.614717776355e-17      -1.866166096590e-17 
 1666       2.094218329539e-10       2.549094721271e-12      -1.010753372014e-11       0.000000000000e+00       1.073147653508e-15      -1.724008825307e-17      -1.840984132891e-17 
 1667       2.095855010202e-10       2.524637071852e-12      -9.996639994330e-12       0.000000000000e+00       1.070443467916e-15      -1.837049039931e-17      -1.815522006091e-17 
 1668       2.097393144305e-10       2.500530294388e-12      -9.884313604411e-12       0.000000000000e+00       1.067747344039e-15      -1.953594996181e-17      -1.789774461433e-17 
 1669       2.098831373787e-10       2.476782583210e-12      -9.770586696549e-12       0.000000000000e+00       1.065059247433e-15      -2.073402056213e-17      -1.763736222035e-17 
 1670       2.100168335356e-10       2.453402166847e-12      -9.655491587081e-12       0.000000000000e+00       1.062379143312e-15      -2.196224366536e-17      -1.737401988859e-17 
 1671       2.101402660476e-10       2.430397308069e-12      -9.539060762763e-12       0.000000000000e+00       1.059706996546e-15      -2.321814856176e-17      -1.710766440673e-17 
 1672       2.102532975365e-10       2.407776303939e-12      -9.421326881040e-12       0.000000000000e+00       1.057042771662e-15      -2.449925234836e-17      -1.683824234028e-17 
 1673       2.103557900985e-10       2.385547485860e-12      -9.302322770303e-12       0.000000000000e+00       1.054386432844e-15      -2.580305991052e-17      -1.656570003218e-17 
 1674       2.104476053034e-10       2.363719219625e-12      -9.182081430155e-12       0.000000000000e+00       1.051737943932e-15      -2.712706390357e-17      -1.628998360254e-17 
 1675       2.105286272939e-10       2.342298953849e-12      -9.060636740859e-12       0.000000000000e+00       1.049097271177e-15      -2.846889751215e-17      -1.601110018767e-17 
 1676       2.105988323035e-10       2.321290356084e-12      -8.938025597941e-12       0.000000000000e+00       1.046464391543e-15      -2.982679422468e-17      -1.572930224283e-17 
 1677       2.106582197444e-10       2.300696151786e-12      -8.814285796758e-12       0.000000000000e+00       1.043839284478e-15      -3.119913203829e-17      -1.544490484869e-17 
 1678       2.107067891628e-10       2.280519073670e-12      -8.689455325289e-12       0.000000000000e+00       1.041221929163e-15      -3.258428103369e-17      -1.515822462040e-17 
 1679       2.107445402397e-10       2.260761861710e-12      -8.563572364430e-12       0.000000000000e+00       1.038612304510e-15      -3.398060336329e-17      -1.486957970985e-17 
 1680       2.107714727903e-10       2.241427263155e-12      -8.436675288287e-12       0.000000000000e+00       1.036010389162e-15      -3.538645323928e-17      -1.457928980801e-17 
 1681       2.107875867652e-10       2.222518032533e-12      -8.308802664466e-12       0.000000000000e+00       1.033416161494e-15      -3.680017692183e-17      -1.428767614723e-17 
 1682       2.107928822501e-10       2.204036931658e-12      -8.179993254366e-12       0.000000000000e+00       1.030829599609e-15      -3.822011270713e-17      -1.399506150349e-17 
 1683       2.107873594664e-10       2.185986729640e-12      -8.050286013475e-12       0.000000000000e+00       1.028250681343e-15      -3.964459091557e-17      -1.370177019877e-17 
 1684       2.107710187709e-10       2.168370202892e-12      -7.919720091657e-12       0.000000000000e+00       1.025679384258e-15      -4.107193387986e-17      -1.340812810328e-17 
 1685       2.107438606569e-10       2.151190135139e-12      -7.788334833449e-12       0.000000000000e+00       1.023115685647e-15      -4.250045593310e-17      -1.311446263783e-17 
 1686       2.107058857537e-10       2.134449317422e-12      -7.656169778349e-12       0.000000000000e+00       1.020559562531e-15      -4.392846339698e-17      -1.282110277607e-17 
 1687       2.106570948275e-10       2.118150548110e-12      -7.523264661114e-12       0.000000000000e+00       1.018010991657e-15      -4.535425456985e-17      -1.252837904682e-17 
 1688       2.105974887811e-10       2.102296632908e-12      -7.389659412046e-12       0.000000000000e+00       1.015469949501e-15      -4.677611971486e-17      -1.223662353639e-17 
 1689       2.105270686545e-10       2.086890384859e-12      -7.255394157291e-12       0.000000000000e+00       1.012936412266e-15      -4.819234104809e-17      -1.194616989082e-17 
 1690       2.104458356252e-10       2.071934624360e-12      -7.120509219127e-12       0.000000000000e+00       1.010410355879e-15      -4.960119272666e-17      -1.165735331824e-17 
 1691       2.103537910083e-10       2.057432179164e-12      -6.985045116257e-12       0.000000000000e+00       1.007891755996e-15      -5.100094083686e-17      -1.137051059115e-17 
 1692       2.102509362568e-10       2.043385884390e-12      -6.849042564102e-12       0.000000000000e+00       1.005380587995e-15      -5.238984338227e-17      -1.108598004869e-17 
 1693       2.101372729618e-10       2.029798582530e-12      -6.712542475095e-12       0.000000000000e+00       1.002876826980e-15      -5.376615027191e-17      -1.080410159901e-17 
 1694       2.100128028532e-10       2.016673123458e-12      -6.575585958971e-12       0.000000000000e+00       1.000380447782e-15      -5.512810330830e-17      -1.052521672148e-17 
 1695       2.098775277993e-10       2.004012364437e-12      -6.438214323060e-12       0.000000000000e+00       9.978914249500e-16      -5.647393617565e-17      -1.024966846907e-17 
 1696       2.097314498075e-10       1.991819170127e-12      -6.300469072581e-12       0.000000000000e+00       9.954097327613e-16      -5.780187442795e-17      -9.977801470616e-18 
 1697       2.095745710245e-10       1.980096412593e-12      -6.162391910933e-12       0.000000000000e+00       9.929353452135e-16      -5.911013547711e-17      -9.709961933107e-18 
 1698       2.094068937365e-10       1.968846971312e-12      -6.024024739986e-12       0.000000000000e+00       9.904682360271e-16      -6.039692858105e-17      -9.446497644011e-18 
 1699       2.092284203696e-10       1.958073733181e-12      -5.885409660377e-12       0.000000000000e+00       9.880083786439e-16      -6.166045483187e-17      -9.187757973563e-18 
 1700       2.090391534898e-10       1.947779592529e-12      -5.746588971801e-12       0.000000000000e+00       9.855557462275e-16      -6.289890714395e-17      -8.934093877066e-18 
 1701       2.088390958035e-10       1.937967451116e-12      -5.607605173301e-12       0.000000000000e+00       9.831103116616e-16      -6.411047024205e-17      -8.685857897192e-18 
 1702       2.086282501579e-10       1.928640218149e-12      -5.468500963564e-12       0.000000000000e+00       9.806720475507e-16      -6.529332064947e-17      -8.443404166283e-18 
 1703       2.084066195406e-10       1.919800810286e-12      -5.329319241211e-12       0.000000000000e+00       9.782409262185e-16      -6.644562667618e-17      -8.207088408651e-18 
 1704       2.081742070809e-10       1.911452151647e-12      -5.190103105092e-12       0.000000000000e+00       9.758169197082e-16      -6.756554840690e-17      -7.977267942877e-18 
 1705       2.079310160491e-10       1.903597173815e-12      -5.050895854574e-12       0.000000000000e+00       9.733999997817e-16      -6.865123768924e-17      -7.754301684112e-18 
 1706       2.076770498573e-10       1.896238815852e-12      -4.911740989838e-12       0.000000000000e+00       9.709901379189e-16      -6.970083812186e-17      -7.538550146379e-18 
 1707       2.074123120596e-10       1.889380024302e-12      -4.772682212169e-12       0.000000000000e+00       9.685873053176e-16      -7.071248504253e-17      -7.330375444870e-18 
 1708       2.071368063522e-10       1.883023753200e-12      -4.633763424251e-12       0.000000000000e+00       9.661914728926e-16      -7.168430551633e-17      -7.130141298247e-18 
 1709       2.068505365738e-10       1.877172964079e-12      -4.495028730454e-12       0.000000000000e+00       9.638026112757e-16      -7.261441832369e-17      -6.938213030944e-18 
 1710       2.065535067059e-10       1.871830625981e-12      -4.356522437133e-12       0.000000000000e+00       9.614206908146e-16      -7.350093394857e-17      -6.754957575468e-18 
 1711       2.062457208729e-10       1.866999715460e-12      -4.218289052915e-12       0.000000000000e+00       9.590456815727e-16      -7.434195456657e-17      -6.580743474695e-18 
 1712       2.059271833426e-10       1.862683216594e-12      -4.080373288995e-12       0.000000000000e+00       9.566775533287e-16      -7.513557403306e-17      -6.415940884173e-18 
 1713       2.055978985262e-10       1.858884120990e-12      -3.942820059428e-12       0.000000000000e+00       9.543162755761e-16      -7.587987787126e-17      -6.260921574422e-18 
 1714       2.052578876125e-10       1.855604478132e-12      -3.805672197305e-12       0.000000000000e+00       9.519618198115e-16      -7.657342583244e-17      -6.115918994701e-18 
 1715       2.049072386246e-10       1.852842537531e-12      -3.668963581382e-12       0.000000000000e+00       9.496141664245e-16      -7.721670410475e-17      -5.980607153391e-18 
 1716       2.045460567909e-10       1.850595582195e-12      -3.532725951357e-12       0.000000000000e+00       9.472732978658e-16      -7.781068547755e-17      -5.854518147285e-18 
 1717       2.041744479510e-10       1.848860876044e-12      -3.396991186865e-12       0.000000000000e+00       9.449391963631e-16      -7.835634790241e-17      -5.737181770419e-18 
 1718       2.037925185571e-10       1.847635663877e-12      -3.261791307670e-12       0.000000000000e+00       9.426118439205e-16      -7.885467450098e-17      -5.628125510662e-18 
 1719       2.034003756746e-10       1.846917171348e-12      -3.127158473867e-12       0.000000000000e+00       9.402912223182e-16      -7.930665357275e-17      -5.526874546297e-18 
 1720       2.029981269830e-10       1.846702604925e-12      -2.993124986082e-12       0.000000000000e+00       9.379773131123e-16      -7.971327860293e-17      -5.432951742616e-18 
 1721       2.025858807770e-10       1.846989151869e-12      -2.859723285669e-12       0.000000000000e+00       9.356700976338e-16      -8.007554827025e-17      -5.345877648501e-18 
 1722       2.021637459676e-10       1.847773980195e-12      -2.726985954912e-12       0.000000000000e+00       9.333695569890e-16      -8.039446645477e-17      -5.265170493016e-18 
 1723       2.017318320826e-10       1.849054238648e-12      -2.594945717222e-12       0.000000000000e+00       9.310756720584e-16      -8.067104224573e-17      -5.190346181993e-18 
 1724       2.012902492680e-10       1.850827056666e-12      -2.463635437336e-12       0.000000000000e+00       9.287884234964e-16      -8.090628994935e-17      -5.120918294618e-18 
 1725       2.008391082887e-10       1.853089544354e-12      -2.333088121520e-12       0.000000000000e+00       9.265077917313e-16      -8.110122909666e-17      -5.056398080023e-18 
 1726       2.003785205293e-10       1.855838792449e-12      -2.203336917762e-12       0.000000000000e+00       9.242337569647e-16      -8.125688445136e-17      -4.996294453866e-18 
 1727       1.999085979955e-10       1.859071872292e-12      -2.074415115975e-12       0.000000000000e+00       9.219662991706e-16      -8.137428601757e-17      -4.940113994927e-18 
 1728       1.994294533147e-10       1.862785835796e-12      -1.946356148198e-12       0.000000000000e+00       9.197053980958e-16      -8.145446904773e-17      -4.887360941689e-18 
 1729       1.989411997371e-10       1.866977715413e-12      -1.819193588790e-12       0.000000000000e+00       9.174510332590e-16      -8.149847405036e-17      -4.837537188929e-18 
 1730       1.984439511364e-10       1.871644524109e-12      -1.692961154634e-12       0.000000000000e+00       9.152031839504e-16      -8.150734679793e-17      -4.790142284303e-18 
 1731       1.979378220111e-10       1.876783255326e-12      -1.567692705333e-12       0.000000000000e+00       9.129618292314e-16      -8.148213833465e-17      -4.744673424938e-18 
 1732       1.974229274852e-10       1.882390882955e-12      -1.443422243411e-12       0.000000000000e+00       9.107269479342e-16      -8.142390498432e-17      -4.700625454013e-18 
 1733       1.968993833092e-10       1.888464361304e-12      -1.320183914512e-12       0.000000000000e+00       9.084985186615e-16      -8.133370835815e-17      -4.657490857352e-18 
 1734       1.963673058612e-10       1.895000625070e-12      -1.198012007597e-12       0.000000000000e+00       9.062765197857e-16      -8.121261536256e-17      -4.614759760008e-18 
 1735       1.958268121475e-10       1.901996589302e-12      -1.076940955146e-12       0.000000000000e+00       9.040609294488e-16      -8.106169820703e-17      -4.571919922854e-18 
 1736       1.952780198038e-10       1.909449149375e-12      -9.570053333585e-13       0.000000000000e+00       9.018517255621e-16      -8.088203441189e-17      -4.528456739166e-18 
 1737       1.947210470964e-10       1.917355180957e-12      -8.382398623464e-13       0.000000000000e+00       8.996488858055e-16      -8.067470681621e-17      -4.483853231215e-18 
 1738       1.941560129224e-10       1.925711539980e-12      -7.206794063394e-13       0.000000000000e+00       8.974523876271e-16      -8.044080358553e-17      -4.437590046852e-18 
 1739       1.935830368114e-10       1.934515062607e-12      -6.043589738816e-13       0.000000000000e+00       8.952622082432e-16      -8.018141821977e-17      -4.389145456095e-18 
 1740       1.930022389261e-10       1.943762565201e-12      -4.893137180308e-13       0.000000000000e+00       8.930783246374e-16      -7.989764956099e-17      -4.337995347717e-18 
 1741       1.924137400632e-10       1.953450844295e-12      -3.755789365581e-13       0.000000000000e+00       8.909007135603e-16      -7.959060180127e-17      -4.283613225837e-18 
 1742       1.918176616545e-10       1.963576676562e-12      -2.631900721467e-13       0.000000000000e+00       8.887293515294e-16      -7.926138449048e-17      -4.225470206502e-18 
 1743       1.912141257677e-10       1.974136818782e-12      -1.521827125916e-13       0.000000000000e+00       8.865642148283e-16      -7.891111254414e-17      -4.163035014276e-18 
 1744       1.906032551075e-10       1.985128007813e-12      -4.259259099805e-14       0.000000000000e+00       8.844052795065e-16      -7.854090625121e-17      -4.095773978831e-18 
 1745       1.899851730165e-10       1.996546960558e-12       6.554441401840e-14       0.000000000000e+00       8.822525213789e-16      -7.815189128196e-17      -4.023151031531e-18 
 1746       1.893600034761e-10       2.008390373936e-12       1.721922781334e-13       0.000000000000e+00       8.801059160257e-16      -7.774519869576e-17      -3.944627702020e-18 
 1747       1.887278711074e-10       2.020654924850e-12       2.773148311142e-13       0.000000000000e+00       8.779654387913e-16      -7.732196494889e-17      -3.859663114810e-18 
 1748       1.880889011723e-10       2.033337270155e-12       3.808757566208e-13       0.000000000000e+00       8.758310647847e-16      -7.688333190242e-17      -3.767713985869e-18 
 1749       1.874432195742e-10       2.046434046630e-12       4.828385920064e-13       0.000000000000e+00       8.737027688785e-16      -7.643044682998e-17      -3.668234619208e-18 
 1750       1.867909528594e-10       2.059941870946e-12       5.831667281184e-13       0.000000000000e+00       8.715805257088e-16      -7.596446242559e-17      -3.560676903467e-18 
 1751       1.861322282174e-10       2.073857339633e-12       6.818234090993e-13       0.000000000000e+00       8.694643096746e-16      -7.548653681151e-17      -3.444490308507e-18 
 1752       1.854671734824e-10       2.088177029051e-12       7.787717321873e-13       0.000000000000e+00       8.673540949375e-16      -7.499783354605e-17      -3.319121881991e-18 
 1753       1.847959222038e-10       2.102896957238e-12       8.739787888140e-13       0.000000000000e+00       8.652498573265e-16      -7.449945044040e-17      -3.184161141848e-18 
 1754       1.841186289027e-10       2.118010964610e-12       9.674281260942e-13       0.000000000000e+00       8.631515800703e-16      -7.399220534381e-17      -3.039776082962e-18 
 1755       1.834354539447e-10       2.133512319682e-12       1.059107388956e-12       0.000000000000e+00       8.610592481119e-16      -7.347684858591e-17      -2.886280803063e-18 
 1756       1.827465584826e-10       2.149394255913e-12       1.149004188250e-12       0.000000000000e+00       8.589728462078e-16      -7.295413401048e-17      -2.723990939437e-18 
 1757       1.820521044579e-10       2.165649971649e-12       1.237106100707e-12       0.000000000000e+00       8.568923589268e-16      -7.242481898045e-17      -2.553223671173e-18 
 1758       1.813522546017e-10       2.182272630076e-12       1.323400668906e-12       0.000000000000e+00       8.548177706509e-16      -7.188966438299e-17      -2.374297721400e-18 
 1759       1.806471724359e-10       2.199255359165e-12       1.407875401233e-12       0.000000000000e+00       8.527490655739e-16      -7.134943463453e-17      -2.187533359532e-18 
 1760       1.799370222744e-10       2.216591251623e-12       1.490517771845e-12       0.000000000000e+00       8.506862277016e-16      -7.080489768579e-17      -1.993252403511e-18 
 1761       1.792219692242e-10       2.234273364835e-12       1.571315220631e-12       0.000000000000e+00       8.486292408512e-16      -7.025682502686e-17      -1.791778222049e-18 
 1762       1.785021791863e-10       2.252294720821e-12       1.650255153177e-12       0.000000000000e+00       8.465780886514e-16      -6.970599169222e-17      -1.583435736871e-18 
 1763       1.777778188575e-10       2.270648306177e-12       1.727324940724e-12       0.000000000000e+00       8.445327545416e-16      -6.915317626581e-17      -1.368551424953e-18 
 1764       1.770490557308e-10       2.289327072025e-12       1.802511920137e-12       0.000000000000e+00       8.424932217715e-16      -6.859916088603e-17      -1.147453320773e-18 
 1765       1.763160580970e-10       2.308323933961e-12       1.875803393861e-12       0.000000000000e+00       8.404594734015e-16      -6.804473125085e-17      -9.204710185434e-19 
 1766       1.755789950457e-10       2.327631772007e-12       1.947186629887e-12       0.000000000000e+00       8.384314923015e-16      -6.749067662277e-17      -6.879356744626e-19 
 1767       1.748380364665e-10       2.347243430550e-12       2.016648861713e-12       0.000000000000e+00       8.364092611509e-16      -6.693778983396e-17      -4.501800089508e-19 
 1768       1.740933530500e-10       2.367151718301e-12       2.084177288308e-12       0.000000000000e+00       8.343927624386e-16      -6.638686729123e-17      -2.075383088956e-19 
 1769       1.733451162892e-10       2.387349408233e-12       2.149759074073e-12       0.000000000000e+00       8.323819784621e-16      -6.583870898113e-17       3.965357010645e-20 
 1770       1.725934984802e-10       2.407829237538e-12       2.213381348803e-12       0.000000000000e+00       8.303768913274e-16      -6.529411847493e-17       2.910582015073e-19 
 1771       1.718386727241e-10       2.428583907567e-12       2.275031207652e-12       0.000000000000e+00       8.283774829489e-16      -6.475390293374e-17       5.463365855651e-19 
 1772       1.710808129273e-10       2.449606083785e-12       2.334695711092e-12       0.000000000000e+00       8.263837350488e-16      -6.421887311351e-17       8.051481471016e-19 
 1773       1.703200938030e-10       2.470888395714e-12       2.392361884878e-12       0.000000000000e+00       8.243956291566e-16      -6.368984337007e-17       1.067150733260e-18 
 1774       1.695566908728e-10       2.492423436884e-12       2.448016720010e-12       0.000000000000e+00       8.224131466093e-16      -6.316763166420e-17       1.332000611262e-18 
 1775       1.687907804669e-10       2.514203764779e-12       2.501647172694e-12       0.000000000000e+00       8.204362685505e-16      -6.265305956667e-17       1.599352466167e-18 
 1776       1.680225397260e-10       2.536221900786e-12       2.553240164306e-12       0.000000000000e+00       8.184649759304e-16      -6.214695226327e-17       1.868859398626e-18 
 1777       1.672521466023e-10       2.558470330145e-12       2.602782581355e-12       0.000000000000e+00       8.164992495054e-16      -6.165013855986e-17       2.140172922645e-18 
 1778       1.664797798603e-10       2.580941501895e-12       2.650261275441e-12       0.000000000000e+00       8.145390698378e-16      -6.116345088744e-17       2.412942963335e-18 
 1779       1.657056190784e-10       2.603627828819e-12       2.695663063225e-12       0.000000000000e+00       8.125844172952e-16      -6.068772530716e-17       2.686817854679e-18 
 1780       1.649298446496e-10       2.626521687400e-12       2.738974726384e-12       0.000000000000e+00       8.106352720506e-16      -6.022380151537e-17       2.961444337280e-18 
 1781       1.641526377832e-10       2.649615417761e-12       2.780183011579e-12       0.000000000000e+00       8.086916140817e-16      -5.977252284869e-17       3.236467556125e-18 
 1782       1.633741805053e-10       2.672901323619e-12       2.819274630412e-12       0.000000000000e+00       8.067534231708e-16      -5.933473628905e-17       3.511531058340e-18 
 1783       1.625946556605e-10       2.696371672229e-12       2.856236259396e-12       0.000000000000e+00       8.048206789043e-16      -5.891129246870e-17       3.786276790948e-18 
 1784       1.618142469126e-10       2.720018694333e-12       2.891054539908e-12       0.000000000000e+00       8.028933606725e-16      -5.850304567530e-17       4.060345098628e-18 
 1785       1.610331387462e-10       2.743834584111e-12       2.923716078160e-12       0.000000000000e+00       8.009714476690e-16      -5.811085385692e-17       4.333374721471e-18 
 1786       1.602515164673e-10       2.767811499124e-12       2.954207445156e-12       0.000000000000e+00       7.990549188908e-16      -5.773557862715e-17       4.605002792736e-18 
 1787       1.594695662050e-10       2.791941560268e-12       2.982515176657e-12       0.000000000000e+00       7.971437531377e-16      -5.737808527006e-17       4.874864836612e-18 
 1788       1.586874749122e-10       2.816216851717e-12       3.008625773142e-12       0.000000000000e+00       7.952379290119e-16      -5.703924274533e-17       5.142594765971e-18 
 1789       1.579054303671e-10       2.840629420873e-12       3.032525699772e-12       0.000000000000e+00       7.933374249178e-16      -5.671992369324e-17       5.407824880130e-18 
 1790       1.571236211741e-10       2.865171278313e-12       3.054201386352e-12       0.000000000000e+00       7.914422190615e-16      -5.642100443972e-17       5.670185862605e-18 
 1791       1.563422367649e-10       2.889834397741e-12       3.073639227290e-12       0.000000000000e+00       7.895522894508e-16      -5.614336500141e-17       5.929306778868e-18 
 1792       1.555614588441e-10       2.914610801308e-12       3.090829653141e-12       0.000000000000e+00       7.876676154863e-16      -5.588774100802e-17       6.184888014655e-18 
 1793       1.547814356463e-10       2.939492816464e-12       3.105779381645e-12       0.000000000000e+00       7.857881827508e-16      -5.565427813701e-17       6.436920746602e-18 
 1794       1.540023074710e-10       2.964472821098e-12       3.118499266651e-12       0.000000000000e+00       7.839139782584e-16      -5.544297405056e-17       6.685469259299e-18 
 1795       1.532242152200e-10       2.989543158312e-12       3.129000235737e-12       0.000000000000e+00       7.820449888661e-16      -5.525382614748e-17       6.930598167901e-18 
 1796       1.524473003983e-10       3.014696136364e-12       3.137293290323e-12       0.000000000000e+00       7.801812012734e-16      -5.508683156273e-17       7.172372418612e-18 
 1797       1.516717051151e-10       3.039924028623e-12       3.143389505788e-12       0.000000000000e+00       7.783226020222e-16      -5.494198716695e-17       7.410857289167e-18 
 1798       1.508975720840e-10       3.065219073518e-12       3.147300031582e-12       0.000000000000e+00       7.764691774965e-16      -5.481928956597e-17       7.646118389312e-18 
 1799       1.501250446249e-10       3.090573474493e-12       3.149036091343e-12       0.000000000000e+00       7.746209139220e-16      -5.471873510031e-17       7.878221661286e-18 
 1800       1.493542666636e-10       3.115979399956e-12       3.148608983009e-12       0.000000000000e+00       7.727777973659e-16      -5.464031984471e-17       8.107233380305e-18 
 1801       1.485853827335e-10       3.141428983228e-12       3.146030078934e-12       0.000000000000e+00       7.709398137365e-16      -5.458403960763e-17       8.333220155040e-18 
 1802       1.478185379762e-10       3.166914322498e-12       3.141310826002e-12       0.000000000000e+00       7.691069487832e-16      -5.454988993080e-17       8.556248928102e-18 
 1803       1.470538781421e-10       3.192427480773e-12       3.134462745742e-12       0.000000000000e+00       7.672791880961e-16      -5.453786608868e-17       8.776386976522e-18 
 1804       1.462915495916e-10       3.217960485829e-12       3.125497434442e-12       0.000000000000e+00       7.654565171054e-16      -5.454796308802e-17       8.993701912234e-18 
 1805       1.455316992954e-10       3.243505330161e-12       3.114426563264e-12       0.000000000000e+00       7.636389210818e-16      -5.458017566735e-17       9.208261682557e-18 
 1806       1.447744748360e-10       3.269053970937e-12       3.101261878358e-12       0.000000000000e+00       7.618263851355e-16      -5.463449829651e-17       9.420134570672e-18 
 1807       1.440200244079e-10       3.294598329946e-12       3.086015200975e-12       0.000000000000e+00       7.600188942164e-16      -5.471092517614e-17       9.629389196112e-18 
 1808       1.432684968187e-10       3.320130293554e-12       3.068698427585e-12       0.000000000000e+00       7.582164331138e-16      -5.480945023724e-17       9.836094515237e-18 
 1809       1.425200414902e-10       3.345641712650e-12       3.049323529990e-12       0.000000000000e+00       7.564189864557e-16      -5.493006714062e-17       1.004031982172e-17 
 1810       1.417748084586e-10       3.371124402598e-12       3.027902555437e-12       0.000000000000e+00       7.546265387093e-16      -5.507276927649e-17       1.024213474702e-17 
 1811       1.410329483758e-10       3.396570143194e-12       3.004447626733e-12       0.000000000000e+00       7.528390741797e-16      -5.523754976390e-17       1.044160926088e-17 
 1812       1.402946125100e-10       3.421970678611e-12       2.978970942362e-12       0.000000000000e+00       7.510565770106e-16      -5.542440145032e-17       1.063881367179e-17 
 1813       1.395599527469e-10       3.447317717350e-12       2.951484776597e-12       0.000000000000e+00       7.492790311835e-16      -5.563331691109e-17       1.083381862749e-17 
 1814       1.388291215899e-10       3.472602932197e-12       2.922001479614e-12       0.000000000000e+00       7.475064205174e-16      -5.586428844899e-17       1.102669511543e-17 
 1815       1.381022721614e-10       3.497817960169e-12       2.890533477608e-12       0.000000000000e+00       7.457387286689e-16      -5.611730809375e-17       1.121751446326e-17 
 1816       1.373795582034e-10       3.522954402468e-12       2.857093272908e-12       0.000000000000e+00       7.439759391314e-16      -5.639236760151e-17       1.140634833932e-17 
 1817       1.366611340787e-10       3.548003824431e-12       2.821693444091e-12       0.000000000000e+00       7.422180352353e-16      -5.668945845439e-17       1.159326875312e-17 
 1818       1.359471547710e-10       3.572957755480e-12       2.784346646094e-12       0.000000000000e+00       7.404650001475e-16      -5.700857186001e-17       1.177834805579e-17 
 1819       1.352377758864e-10       3.597807689078e-12       2.745065610332e-12       0.000000000000e+00       7.387168168710e-16      -5.734969875093e-17       1.196165894063e-17 
 1820       1.345331536541e-10       3.622545082673e-12       2.703863144812e-12       0.000000000000e+00       7.369734682451e-16      -5.771282978426e-17       1.214327444351e-17 
 1821       1.338334449269e-10       3.647161357658e-12       2.660752134244e-12       0.000000000000e+00       7.352349369444e-16      -5.809795534112e-17       1.232326794341e-17 
 1822       1.331388071822e-10       3.671647899313e-12       2.615745540162e-12       0.000000000000e+00       7.335012054792e-16      -5.850506552616e-17       1.250171316290e-17 
 1823       1.324493985231e-10       3.695996056764e-12       2.568856401030e-12       0.000000000000e+00       7.317722561949e-16      -5.893415016707e-17       1.267868416857e-17 
 1824       1.317653776787e-10       3.720197142930e-12       2.520097832364e-12       0.000000000000e+00       7.300480712718e-16      -5.938519881413e-17       1.285425537157e-17 
 1825       1.310869040054e-10       3.744242434475e-12       2.469483026844e-12       0.000000000000e+00       7.283286327247e-16      -5.985820073967e-17       1.302850152807e-17 
 1826       1.304141374875e-10       3.768123171760e-12       2.417025254426e-12       0.000000000000e+00       7.266139224027e-16      -6.035314493763e-17       1.320149773974e-17 
 1827       1.297472387380e-10       3.791830558793e-12       2.362737862460e-12       0.000000000000e+00       7.249039219891e-16      -6.087002012307e-17       1.337331945421e-17 
 1828       1.290863689996e-10       3.815355763184e-12       2.306634275803e-12       0.000000000000e+00       7.231986130009e-16      -6.140881473164e-17       1.354404246561e-17 
 1829       1.284316901451e-10       3.838689916089e-12       2.248727996933e-12       0.000000000000e+00       7.214979767886e-16      -6.196951691915e-17       1.371374291499e-17 
 1830       1.277833646788e-10       3.861824112169e-12       2.189032606064e-12       0.000000000000e+00       7.198019945359e-16      -6.255211456105e-17       1.388249729083e-17 
