# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1996       1.169097028112e-10       2.896802152277e-12      -7.288766931210e-12       2.079832048088e-14       4.930854256001e-16      -1.656868750368e-16       9.730665052768e-18 
 1997       1.169839008253e-10       2.881295490325e-12      -7.273975787722e-12       2.079230560247e-14       4.919979475092e-16      -1.645042236422e-16       9.601959383298e-18 
 1998       1.170565509848e-10       2.865838641157e-12      -7.258273616897e-12       2.078628323934e-14       4.909132682924e-16      -1.632850245304e-16       9.475014248948e-18 
 1999       1.171276015351e-10       2.850435198550e-12      -7.241670175414e-12       2.078025176521e-14       4.898313805189e-16      -1.620323894667e-16       9.349863435868e-18 
 2000       1.171970005289e-10       2.835088770004e-12      -7.224175266978e-12       2.077420954719e-14       4.887522766865e-16      -1.607494429837e-16       9.226540847932e-18 
 2001       1.172646958252e-10       2.819802976763e-12      -7.205798742381e-12       2.076815494565e-14       4.876759492209e-16      -1.594393223972e-16       9.105080506872e-18 
 2002       1.173306350895e-10       2.804581453828e-12      -7.186550499563e-12       2.076208631433e-14       4.866023904758e-16      -1.581051778224e-16       8.985516552424e-18 
 2003       1.173947657932e-10       2.789427849976e-12      -7.166440483676e-12       2.075600200023e-14       4.855315927329e-16      -1.567501721902e-16       8.867883242459e-18 
 2004       1.174570352140e-10       2.774345827774e-12      -7.145478687143e-12       2.074990034366e-14       4.844635482015e-16      -1.553774812629e-16       8.752214953131e-18 
 2005       1.175173904348e-10       2.759339063602e-12      -7.123675149724e-12       2.074377967824e-14       4.833982490189e-16      -1.539902936504e-16       8.638546179011e-18 
 2006       1.175757783444e-10       2.744411247662e-12      -7.101039958576e-12       2.073763833084e-14       4.823356872496e-16      -1.525918108266e-16       8.526911533229e-18 
 2007       1.176321456364e-10       2.729566084001e-12      -7.077583248315e-12       2.073147462161e-14       4.812758548857e-16      -1.511852471449e-16       8.417345747611e-18 
 2008       1.176864388097e-10       2.714807290525e-12      -7.053315201078e-12       2.072528686397e-14       4.802187438469e-16      -1.497738298549e-16       8.309883672822e-18 
 2009       1.177386041675e-10       2.700138599016e-12      -7.028246046584e-12       2.071907336459e-14       4.791643459796e-16      -1.483607991181e-16       8.204560278505e-18 
 2010       1.177885878179e-10       2.685563755149e-12      -7.002386062201e-12       2.071283242337e-14       4.781126530577e-16      -1.469494080241e-16       8.101410653416e-18 
 2011       1.178363356730e-10       2.671086518510e-12      -6.975745573000e-12       2.070656233347e-14       4.770636567821e-16      -1.455429226066e-16       8.000470005569e-18 
 2012       1.178817934490e-10       2.656710662611e-12      -6.948334951824e-12       2.070026138126e-14       4.760173487804e-16      -1.441446218596e-16       7.901773662372e-18 
 2013       1.179249066659e-10       2.642439974908e-12      -6.920164619348e-12       2.069392784634e-14       4.749737206071e-16      -1.427577977536e-16       7.805357070770e-18 
 2014       1.179656206472e-10       2.628278256818e-12      -6.891245044139e-12       2.068756000153e-14       4.739327637434e-16      -1.413857552514e-16       7.711255797381e-18 
 2015       1.180038805197e-10       2.614229323734e-12      -6.861586742719e-12       2.068115611283e-14       4.728944695969e-16      -1.400318123244e-16       7.619505528636e-18 
 2016       1.180396312132e-10       2.600297005045e-12      -6.831200279630e-12       2.067471443946e-14       4.718588295020e-16      -1.386992999684e-16       7.530142070922e-18 
 2017       1.180728174606e-10       2.586485144150e-12      -6.800096267492e-12       2.066823323379e-14       4.708258347190e-16      -1.373915622202e-16       7.443201350715e-18 
 2018       1.181033837970e-10       2.572797598476e-12      -6.768285367067e-12       2.066171074142e-14       4.697954764347e-16      -1.361119561732e-16       7.358719414727e-18 
 2019       1.181312745603e-10       2.559238239494e-12      -6.735778287321e-12       2.065514520106e-14       4.687677457620e-16      -1.348638519937e-16       7.276732430041e-18 
 2020       1.181564338902e-10       2.545810952737e-12      -6.702585785486e-12       2.064853484464e-14       4.677426337397e-16      -1.336506329370e-16       7.197276684251e-18 
 2021       1.181788057283e-10       2.532519637819e-12      -6.668718667122e-12       2.064187789718e-14       4.667201313325e-16      -1.324756953634e-16       7.120388585602e-18 
 2022       1.181983338181e-10       2.519368208445e-12      -6.634187786177e-12       2.063517257690e-14       4.657002294311e-16      -1.313424487544e-16       7.046104663129e-18 
 2023       1.182149617044e-10       2.506360592434e-12      -6.599004045055e-12       2.062841709513e-14       4.646829188517e-16      -1.302543157286e-16       6.974461566799e-18 
 2024       1.182286327331e-10       2.493500731735e-12      -6.563178394669e-12       2.062160965631e-14       4.636681903359e-16      -1.292147320579e-16       6.905496067646e-18 
 2025       1.182392900511e-10       2.480792582440e-12      -6.526721834512e-12       2.061474845804e-14       4.626560345510e-16      -1.282271466838e-16       6.839245057915e-18 
 2026       1.182468849598e-10       2.468239704452e-12      -6.489645900272e-12       2.060783184749e-14       4.616464426868e-16      -1.272941593907e-16       6.775725551830e-18 
 2027       1.182514020428e-10       2.455844027194e-12      -6.451964130418e-12       2.060085879228e-14       4.606394082516e-16      -1.264149269845e-16       6.714874529687e-18 
 2028       1.182528342189e-10       2.443607075013e-12      -6.413690610332e-12       2.059382841300e-14       4.596349252891e-16      -1.255877384070e-16       6.656608659440e-18 
 2029       1.182511744055e-10       2.431530376731e-12      -6.374839485796e-12       2.058673982704e-14       4.586329877819e-16      -1.248108753679e-16       6.600844256165e-18 
 2030       1.182464155180e-10       2.419615465648e-12      -6.335424963058e-12       2.057959214860e-14       4.576335896521e-16      -1.240826123355e-16       6.547497281619e-18 
 2031       1.182385504704e-10       2.407863879549e-12      -6.295461308920e-12       2.057238448866e-14       4.566367247605e-16      -1.234012165279e-16       6.496483343790e-18 
 2032       1.182275721747e-10       2.396277160708e-12      -6.254962850804e-12       2.056511595500e-14       4.556423869069e-16      -1.227649479034e-16       6.447717696459e-18 
 2033       1.182134735414e-10       2.384856855891e-12      -6.213943976835e-12       2.055778565216e-14       4.546505698298e-16      -1.221720591521e-16       6.401115238748e-18 
 2034       1.181962474792e-10       2.373604516362e-12      -6.172419135913e-12       2.055039268150e-14       4.536612672065e-16      -1.216207956859e-16       6.356590514681e-18 
 2035       1.181758868951e-10       2.362521697892e-12      -6.130402837793e-12       2.054293614110e-14       4.526744726530e-16      -1.211093956303e-16       6.314057712735e-18 
 2036       1.181523846946e-10       2.351609960756e-12      -6.087909653158e-12       2.053541512586e-14       4.516901797237e-16      -1.206360898147e-16       6.273430665397e-18 
 2037       1.181257337814e-10       2.340870869743e-12      -6.044954213698e-12       2.052782872742e-14       4.507083819113e-16      -1.201991017633e-16       6.234622848720e-18 
 2038       1.180959270574e-10       2.330305994161e-12      -6.001551212185e-12       2.052017603420e-14       4.497290726472e-16      -1.197966476863e-16       6.197547381875e-18 
 2039       1.180629574232e-10       2.319916907841e-12      -5.957715402550e-12       2.051245613137e-14       4.487522453006e-16      -1.194269364705e-16       6.162117026710e-18 
 2040       1.180268177774e-10       2.309705189138e-12      -5.913461599956e-12       2.050466810085e-14       4.477778931792e-16      -1.190881696706e-16       6.128244187302e-18 
 2041       1.179875010173e-10       2.299672420943e-12      -5.868804680880e-12       2.049681102133e-14       4.468060095286e-16      -1.187785414994e-16       6.095840909513e-18 
 2042       1.179450000383e-10       2.289820190682e-12      -5.823759583185e-12       2.048888396824e-14       4.458365875324e-16      -1.184962388193e-16       6.064818880547e-18 
 2043       1.178993077343e-10       2.280150090325e-12      -5.778341306197e-12       2.048088601375e-14       4.448696203120e-16      -1.182394411329e-16       6.035089428503e-18 
 2044       1.178504169976e-10       2.270663716387e-12      -5.732564910785e-12       2.047281622677e-14       4.439051009266e-16      -1.180063205741e-16       6.006563521931e-18 
 2045       1.177983207190e-10       2.261362669935e-12      -5.686445519429e-12       2.046467367295e-14       4.429430223732e-16      -1.177950418988e-16       5.979151769384e-18 
 2046       1.177430117874e-10       2.252248556593e-12      -5.639998316306e-12       2.045645741468e-14       4.419833775862e-16      -1.176037624757e-16       5.952764418980e-18 
 2047       1.176844830904e-10       2.243322986546e-12      -5.593238547361e-12       2.044816651107e-14       4.410261594375e-16      -1.174306322774e-16       5.927311357952e-18 
 2048       1.176227275140e-10       2.234587574547e-12      -5.546181520381e-12       2.043980001795e-14       4.400713607366e-16      -1.172737938713e-16       5.902702112202e-18 
 2049       1.175577379425e-10       2.226043939917e-12      -5.498842605079e-12       2.043135698788e-14       4.391189742300e-16      -1.171313824104e-16       5.878845845860e-18 
 2050       1.174895072588e-10       2.217693706555e-12      -5.451237233161e-12       2.042283647013e-14       4.381689926018e-16      -1.170015256240e-16       5.855651360839e-18 
 2051       1.174180283441e-10       2.209538502941e-12      -5.403380898411e-12       2.041423751069e-14       4.372214084727e-16      -1.168823438091e-16       5.833027096385e-18 
 2052       1.173432940782e-10       2.201579962138e-12      -5.355289156762e-12       2.040555915226e-14       4.362762144010e-16      -1.167719498206e-16       5.810881128639e-18 
 2053       1.172652973392e-10       2.193819721803e-12      -5.306977626371e-12       2.039680043424e-14       4.353334028815e-16      -1.166684490629e-16       5.789121170187e-18 
 2054       1.171840310039e-10       2.186259424186e-12      -5.258461987702e-12       2.038796039273e-14       4.343929663459e-16      -1.165699394802e-16       5.767654569617e-18 
 2055       1.170994879473e-10       2.178900716138e-12      -5.209757983595e-12       2.037903806054e-14       4.334548971629e-16      -1.164745115478e-16       5.746388311075e-18 
 2056       1.170116610432e-10       2.171745249114e-12      -5.160881419347e-12       2.037003246714e-14       4.325191876375e-16      -1.163802482628e-16       5.725229013819e-18 
 2057       1.169205431638e-10       2.164794679180e-12      -5.111848162787e-12       2.036094263874e-14       4.315858300114e-16      -1.162852251348e-16       5.704082931774e-18 
 2058       1.168261271796e-10       2.158050667017e-12      -5.062674144351e-12       2.035176759820e-14       4.306548164629e-16      -1.161875101773e-16       5.682855953087e-18 
 2059       1.167284059599e-10       2.151514877924e-12      -5.013375357160e-12       2.034250636507e-14       4.297261391065e-16      -1.160851638981e-16       5.661453599684e-18 
 2060       1.166273723723e-10       2.145188981825e-12      -4.963967857095e-12       2.033315795558e-14       4.287997899929e-16      -1.159762392905e-16       5.639781026821e-18 
 2061       1.165230192832e-10       2.139074653274e-12      -4.914467762875e-12       2.032372138263e-14       4.278757611092e-16      -1.158587818239e-16       5.617743022645e-18 
 2062       1.164153395573e-10       2.133173571459e-12      -4.864891256132e-12       2.031419565580e-14       4.269540443784e-16      -1.157308294350e-16       5.595244007745e-18 
 2063       1.163043260580e-10       2.127487420205e-12      -4.815254581485e-12       2.030457978133e-14       4.260346316596e-16      -1.155904125185e-16       5.572188034706e-18 
 2064       1.161899716471e-10       2.122017887982e-12      -4.765574046624e-12       2.029487276212e-14       4.251175147477e-16      -1.154355539181e-16       5.548478787669e-18 
 2065       1.160722753565e-10       2.116766246742e-12      -4.715865338906e-12       2.028507378547e-14       4.242026858895e-16      -1.152646717228e-16       5.524022739880e-18 
 2066       1.159512609492e-10       2.111732085155e-12      -4.666141469730e-12       2.027518278777e-14       4.232901393352e-16      -1.150777907964e-16       5.498738651706e-18 
 2067       1.158269584899e-10       2.106914566403e-12      -4.616414815749e-12       2.026519989380e-14       4.223798697976e-16      -1.148753398177e-16       5.472548139060e-18 
 2068       1.156993981854e-10       2.102312848524e-12      -4.566697801071e-12       2.025512522936e-14       4.214718719371e-16      -1.146577492572e-16       5.445372521159e-18 
 2069       1.155686103852e-10       2.097926084406e-12      -4.517002897320e-12       2.024495892127e-14       4.205661403615e-16      -1.144254513786e-16       5.417132820168e-18 
 2070       1.154346255811e-10       2.093753421780e-12      -4.467342623690e-12       2.023470109735e-14       4.196626696261e-16      -1.141788802417e-16       5.387749760846e-18 
 2071       1.152974744081e-10       2.089794003212e-12      -4.417729547003e-12       2.022435188649e-14       4.187614542332e-16      -1.139184717042e-16       5.357143770186e-18 
 2072       1.151571876440e-10       2.086046966097e-12      -4.368176281768e-12       2.021391141855e-14       4.178624886326e-16      -1.136446634242e-16       5.325234977061e-18 
 2073       1.150137962099e-10       2.082511442652e-12      -4.318695490236e-12       2.020337982446e-14       4.169657672213e-16      -1.133578948620e-16       5.291943211870e-18 
 2074       1.148673311700e-10       2.079186559908e-12      -4.269299882457e-12       2.019275723615e-14       4.160712843430e-16      -1.130586072829e-16       5.257188006178e-18 
 2075       1.147178237325e-10       2.076071439706e-12      -4.220002216338e-12       2.018204378658e-14       4.151790342886e-16      -1.127472437591e-16       5.220888592364e-18 
 2076       1.145653052490e-10       2.073165198683e-12      -4.170815297700e-12       2.017123960975e-14       4.142890112960e-16      -1.124242491715e-16       5.182963903260e-18 
 2077       1.144098072152e-10       2.070466948275e-12      -4.121751980333e-12       2.016034484068e-14       4.134012095498e-16      -1.120900702130e-16       5.143332571801e-18 
 2078       1.142513612707e-10       2.067975794700e-12      -4.072825166059e-12       2.014935961543e-14       4.125156231813e-16      -1.117451553895e-16       5.101912930664e-18 
 2079       1.140899991997e-10       2.065690838960e-12      -4.024047804780e-12       2.013828407109e-14       4.116322462686e-16      -1.113899550230e-16       5.058623011913e-18 
 2080       1.139257529306e-10       2.063611176827e-12      -3.975432894543e-12       2.012711834578e-14       4.107510728362e-16      -1.110249212535e-16       5.013380546646e-18 
 2081       1.137586545366e-10       2.061735898838e-12      -3.926993481594e-12       2.011586257867e-14       4.098720968552e-16      -1.106505080410e-16       4.966102964635e-18 
 2082       1.135887362357e-10       2.060064090291e-12      -3.878742660433e-12       2.010451690996e-14       4.089953122433e-16      -1.102671711681e-16       4.916707393972e-18 
 2083       1.134160303908e-10       2.058594831234e-12      -3.830693573877e-12       2.009308148087e-14       4.081207128642e-16      -1.098753682421e-16       4.865110660712e-18 
 2084       1.132405695101e-10       2.057327196460e-12      -3.782859413109e-12       2.008155643369e-14       4.072482925281e-16      -1.094755586971e-16       4.811229288519e-18 
 2085       1.130623862472e-10       2.056260255502e-12      -3.735253417743e-12       2.006994191175e-14       4.063780449914e-16      -1.090682037963e-16       4.754979498308e-18 
 2086       1.128815134013e-10       2.055393072619e-12      -3.687888875874e-12       2.005823805939e-14       4.055099639564e-16      -1.086537666343e-16       4.696277207887e-18 
 2087       1.126979839171e-10       2.054724706797e-12      -3.640779124143e-12       2.004644502204e-14       4.046440430718e-16      -1.082327121390e-16       4.635038031607e-18 
 2088       1.125118308856e-10       2.054254211739e-12      -3.593937547785e-12       2.003456294613e-14       4.037802759318e-16      -1.078055070742e-16       4.571177280000e-18 
 2089       1.123230875435e-10       2.053980635856e-12      -3.547377580694e-12       2.002259197918e-14       4.029186560768e-16      -1.073726200418e-16       4.504609959425e-18 
 2090       1.121317872741e-10       2.053903022262e-12      -3.501112705474e-12       2.001053226973e-14       4.020591769929e-16      -1.069345214837e-16       4.435250771714e-18 
 2091       1.119379636070e-10       2.054020408767e-12      -3.455156453501e-12       1.999838396738e-14       4.012018321118e-16      -1.064916836843e-16       4.363014113813e-18 
 2092       1.117416502186e-10       2.054331827869e-12      -3.409522404977e-12       1.998614722278e-14       4.003466148111e-16      -1.060445807725e-16       4.287814077428e-18 
 2093       1.115428809320e-10       2.054836306750e-12      -3.364224188988e-12       1.997382218763e-14       3.994935184136e-16      -1.055936887241e-16       4.209564448666e-18 
 2094       1.113416897173e-10       2.055532867263e-12      -3.319275483562e-12       1.996140901470e-14       3.986425361879e-16      -1.051394853641e-16       4.128178707683e-18 
 2095       1.111381106919e-10       2.056420525932e-12      -3.274690015722e-12       1.994890785779e-14       3.977936613478e-16      -1.046824503686e-16       4.043570028325e-18 
 2096       1.109321781205e-10       2.057498293940e-12      -3.230481561551e-12       1.993631887176e-14       3.969468870525e-16      -1.042230652673e-16       3.955651277774e-18 
 2097       1.107239264155e-10       2.058765177123e-12      -3.186663946239e-12       1.992364221256e-14       3.961022064064e-16      -1.037618134454e-16       3.864335016189e-18 
 2098       1.105133901368e-10       2.060220175965e-12      -3.143251044150e-12       1.991087803717e-14       3.952596124591e-16      -1.032991801464e-16       3.769533496354e-18 
 2099       1.103006039925e-10       2.061862285590e-12      -3.100256778872e-12       1.989802650364e-14       3.944190982051e-16      -1.028356524737e-16       3.671158663318e-18 
 2100       1.100856028386e-10       2.063690495753e-12      -3.057695123275e-12       1.988508777107e-14       3.935806565843e-16      -1.023717193930e-16       3.569122154041e-18 
 2101       1.098684216794e-10       2.065703790835e-12      -3.015580099573e-12       1.987206199964e-14       3.927442804811e-16      -1.019078717348e-16       3.463335297039e-18 
 2102       1.096490956679e-10       2.067901149838e-12      -2.973925779376e-12       1.985894935060e-14       3.919099627249e-16      -1.014446021964e-16       3.353709112025e-18 
 2103       1.094276601055e-10       2.070281546372e-12      -2.932746283747e-12       1.984574998625e-14       3.910776960899e-16      -1.009824053438e-16       3.240154309555e-18 
 2104       1.092041520573e-10       2.072843699200e-12      -2.892054389045e-12       1.983246418564e-14       3.902474737420e-16      -1.005216853873e-16       3.122614381833e-18 
 2105       1.089786152095e-10       2.075585321963e-12      -2.851857333714e-12       1.981909269255e-14       3.894192905830e-16      -1.000624787998e-16       3.001165127475e-18 
 2106       1.087510950460e-10       2.078503868220e-12      -2.812160982434e-12       1.980563636988e-14       3.885931419158e-16      -9.960472977238e-17       2.875915818458e-18 
 2107       1.085216372369e-10       2.081596780412e-12      -2.772971217706e-12       1.979209608431e-14       3.877690229976e-16      -9.914838226690e-17       2.746976172363e-18 
 2108       1.082902876390e-10       2.084861489851e-12      -2.734293939873e-12       1.977847270618e-14       3.869469290406e-16      -9.869338001507e-17       2.614456352916e-18 
 2109       1.080570922957e-10       2.088295416702e-12      -2.696135067142e-12       1.976476710960e-14       3.861268552112e-16      -9.823966651843e-17       2.478466970530e-18 
 2110       1.078220974375e-10       2.091895969975e-12      -2.658500535596e-12       1.975098017239e-14       3.853087966305e-16      -9.778718504802e-17       2.339119082844e-18 
 2111       1.075853494818e-10       2.095660547505e-12      -2.621396299223e-12       1.973711277611e-14       3.844927483738e-16      -9.733587864412e-17       2.196524195264e-18 
 2112       1.073468950338e-10       2.099586535945e-12      -2.584828329926e-12       1.972316580604e-14       3.836787054708e-16      -9.688569011598e-17       2.050794261506e-18 
 2113       1.071067808860e-10       2.103671310745e-12      -2.548802617550e-12       1.970914015123e-14       3.828666629055e-16      -9.643656204147e-17       1.902041684131e-18 
 2114       1.068650540191e-10       2.107912236144e-12      -2.513325169895e-12       1.969503670446e-14       3.820566156161e-16      -9.598843676689e-17       1.750379315091e-18 
 2115       1.066217616015e-10       2.112306665154e-12      -2.478402012742e-12       1.968085636227e-14       3.812485584948e-16      -9.554125640664e-17       1.595920456265e-18 
 2116       1.063769509901e-10       2.116851939546e-12      -2.444039189863e-12       1.966660002495e-14       3.804424863880e-16      -9.509496284292e-17       1.438778860006e-18 
 2117       1.061306697306e-10       2.121545389836e-12      -2.410242763051e-12       1.965226859655e-14       3.796383940959e-16      -9.464949772551e-17       1.279068729673e-18 
 2118       1.058829655569e-10       2.126384335273e-12      -2.377018812130e-12       1.963786298490e-14       3.788362763729e-16      -9.420480247144e-17       1.116904720179e-18 
 2119       1.056338863924e-10       2.131366083824e-12      -2.344373434982e-12       1.962338410157e-14       3.780361279270e-16      -9.376081826472e-17       9.524019385275e-19 
 2120       1.053834803496e-10       2.136487932159e-12      -2.312312747560e-12       1.960883286194e-14       3.772379434201e-16      -9.331748605608e-17       7.856759443535e-19 
 2121       1.051317957302e-10       2.141747165639e-12      -2.280842883911e-12       1.959421018515e-14       3.764417174678e-16      -9.287474656265e-17       6.168427504655e-19 
 2122       1.048788810258e-10       2.147141058303e-12      -2.249969996193e-12       1.957951699412e-14       3.756474446394e-16      -9.243254026772e-17       4.460188233849e-19 
 2123       1.046247849178e-10       2.152666872853e-12      -2.219700254699e-12       1.956475421557e-14       3.748551194576e-16      -9.199080742044e-17       2.733210838867e-19 
 2124       1.043695562779e-10       2.158321860637e-12      -2.190039847868e-12       1.954992278000e-14       3.740647363990e-16      -9.154948803555e-17       9.886690754020e-20 
 2125       1.041132441678e-10       2.164103261643e-12      -2.160994982312e-12       1.953502362172e-14       3.732762898932e-16      -9.110852189307e-17      -7.722587475042e-20 
 2126       1.038558978402e-10       2.170008304479e-12      -2.132571882833e-12       1.952005767883e-14       3.724897743234e-16      -9.066784853806e-17      -2.548389762057e-19 
 2127       1.035975667382e-10       2.176034206359e-12      -2.104776792440e-12       1.950502589325e-14       3.717051840263e-16      -9.022740728031e-17      -4.338536536304e-19 
 2128       1.033383004962e-10       2.182178173095e-12      -2.077615972371e-12       1.948992921069e-14       3.709225132915e-16      -8.978713719407e-17      -6.141507068727e-19 
 2129       1.030781489396e-10       2.188437399076e-12      -2.051095702110e-12       1.947476858069e-14       3.701417563620e-16      -8.934697711778e-17      -7.956104782838e-19 
 2130       1.028171620856e-10       2.194809067259e-12      -2.025222279411e-12       1.945954495660e-14       3.693629074339e-16      -8.890686565376e-17      -9.781128521775e-19 
 2131       1.025553901429e-10       2.201290349155e-12      -2.000002020309e-12       1.944425929562e-14       3.685859606562e-16      -8.846674116797e-17      -1.161537254289e-18 
 2132       1.022928835120e-10       2.207878404813e-12      -1.975441259148e-12       1.942891255874e-14       3.678109101312e-16      -8.802654178967e-17      -1.345762651237e-18 
 2133       1.020296927859e-10       2.214570382808e-12      -1.951546348596e-12       1.941350571081e-14       3.670377499136e-16      -8.758620541123e-17      -1.530667549978e-18 
 2134       1.017658687496e-10       2.221363420226e-12      -1.928323659663e-12       1.939803972051e-14       3.662664740116e-16      -8.714566968775e-17      -1.716129997270e-18 
 2135       1.015014623810e-10       2.228254642652e-12      -1.905779581723e-12       1.938251556036e-14       3.654970763855e-16      -8.670487203685e-17      -1.902027579132e-18 
 2136       1.012365248507e-10       2.235241164153e-12      -1.883920522534e-12       1.936693420672e-14       3.647295509489e-16      -8.626374963835e-17      -2.088237420300e-18 
 2137       1.009711075223e-10       2.242320087270e-12      -1.862752908253e-12       1.935129663983e-14       3.639638915678e-16      -8.582223943401e-17      -2.274636183692e-18 
 2138       1.007052619527e-10       2.249488502996e-12      -1.842283183459e-12       1.933560384375e-14       3.632000920605e-16      -8.538027812725e-17      -2.461100069860e-18 
 2139       1.004390398926e-10       2.256743490772e-12      -1.822517811173e-12       1.931985680642e-14       3.624381461984e-16      -8.493780218286e-17      -2.647504816457e-18 
 2140       1.001724932859e-10       2.264082118464e-12      -1.803463272873e-12       1.930405651965e-14       3.616780477049e-16      -8.449474782671e-17      -2.833725697690e-18 
 2141       9.990567427096e-11       2.271501442354e-12      -1.785126068518e-12       1.928820397909e-14       3.609197902559e-16      -8.405105104549e-17      -3.019637523787e-18 
 2142       9.963863517999e-11       2.278998507129e-12      -1.767512716563e-12       1.927230018430e-14       3.601633674796e-16      -8.360664758644e-17      -3.205114640446e-18 
 2143       9.937142653202e-11       2.286570351124e-12      -1.750628270783e-12       1.925634615322e-14       3.594087733453e-16      -8.316148633824e-17      -3.390030352053e-18 
 2144       9.910409099483e-11       2.294214022156e-12      -1.734471859614e-12       1.924034296585e-14       3.586560033328e-16      -8.271556957431e-17      -3.574255188074e-18 
 2145       9.883666938207e-11       2.301926561770e-12      -1.719041116380e-12       1.922429172091e-14       3.579050532707e-16      -8.226891298390e-17      -3.757658623738e-18 
 2146       9.856920265745e-11       2.309704999981e-12      -1.704333659702e-12       1.920819352134e-14       3.571559189484e-16      -8.182153231586e-17      -3.940109654659e-18 
 2147       9.830173193487e-11       2.317546355252e-12      -1.690347093483e-12       1.919204947429e-14       3.564085961160e-16      -8.137344337873e-17      -4.121476796284e-18 
 2148       9.803429847864e-11       2.325447634484e-12      -1.677079006887e-12       1.917586069114e-14       3.556630804843e-16      -8.092466204080e-17      -4.301628083331e-18 
 2149       9.776694370364e-11       2.333405833002e-12      -1.664526974319e-12       1.915962828751e-14       3.549193677247e-16      -8.047520423019e-17      -4.480431069238e-18 
 2150       9.749970917547e-11       2.341417934543e-12      -1.652688555404e-12       1.914335338324e-14       3.541774534691e-16      -8.002508593492e-17      -4.657752825606e-18 
 2151       9.723263661063e-11       2.349480911236e-12      -1.641561294974e-12       1.912703710244e-14       3.534373333098e-16      -7.957432320295e-17      -4.833459941645e-18 
 2152       9.696576787673e-11       2.357591723599e-12      -1.631142723038e-12       1.911068057344e-14       3.526990027997e-16      -7.912293214229e-17      -5.007418523614e-18 
 2153       9.669914499262e-11       2.365747320513e-12      -1.621430354774e-12       1.909428492884e-14       3.519624574519e-16      -7.867092892105e-17      -5.179494194270e-18 
 2154       9.643281012857e-11       2.373944639221e-12      -1.612421690501e-12       1.907785130549e-14       3.512276927400e-16      -7.821832976749e-17      -5.349552092312e-18 
 2155       9.616680560647e-11       2.382180605302e-12      -1.604114215664e-12       1.906138084450e-14       3.504947040977e-16      -7.776515097012e-17      -5.517456871822e-18 
 2156       9.590117389998e-11       2.390452132668e-12      -1.596505400813e-12       1.904487469124e-14       3.497634869188e-16      -7.731140887777e-17      -5.683072701713e-18 
 2157       9.563595763470e-11       2.398756123544e-12      -1.589592701582e-12       1.902833399537e-14       3.490340365576e-16      -7.685711989961e-17      -5.846263265171e-18 
 2158       9.537119958837e-11       2.407089468457e-12      -1.583373558675e-12       1.901175991081e-14       3.483063483281e-16      -7.640230050529e-17      -6.006891759101e-18 
 2159       9.510694269100e-11       2.415449046220e-12      -1.577845397840e-12       1.899515359577e-14       3.475804175045e-16      -7.594696722495e-17      -6.164820893570e-18 
 2160       9.484323002510e-11       2.423831723921e-12      -1.573005629854e-12       1.897851621274e-14       3.468562393211e-16      -7.549113664933e-17      -6.319912891254e-18 
 2161       9.458010482579e-11       2.432234356909e-12      -1.568851650501e-12       1.896184892851e-14       3.461338089717e-16      -7.503482542979e-17      -6.472029486878e-18 
 2162       9.431761048102e-11       2.440653788779e-12      -1.565380840554e-12       1.894515291415e-14       3.454131216104e-16      -7.457805027844e-17      -6.621031926666e-18 
 2163       9.405579053173e-11       2.449086851359e-12      -1.562590565755e-12       1.892842934506e-14       3.446941723509e-16      -7.412082796817e-17      -6.766780967781e-18 
 2164       9.379468867203e-11       2.457530364697e-12      -1.560478176797e-12       1.891167940091e-14       3.439769562666e-16      -7.366317533273e-17      -6.909136877768e-18 
 2165       9.353434874934e-11       2.465981137046e-12      -1.559041009301e-12       1.889490426570e-14       3.432614683907e-16      -7.320510926677e-17      -7.047959434007e-18 
 2166       9.327481476461e-11       2.474435964853e-12      -1.558276383802e-12       1.887810512774e-14       3.425477037159e-16      -7.274664672598e-17      -7.183107923147e-18 
 2167       9.301613087247e-11       2.482891632740e-12      -1.558181605722e-12       1.886128317968e-14       3.418356571945e-16      -7.228780472708e-17      -7.314441140557e-18 
 2168       9.275834138139e-11       2.491344913498e-12      -1.558753965359e-12       1.884443961846e-14       3.411253237384e-16      -7.182860034793e-17      -7.441817389767e-18 
 2169       9.250149075387e-11       2.499792568068e-12      -1.559990737863e-12       1.882757564538e-14       3.404166982189e-16      -7.136905072760e-17      -7.565094481916e-18 
 2170       9.224562360664e-11       2.508231345528e-12      -1.561889183214e-12       1.881069246606e-14       3.397097754668e-16      -7.090917306642e-17      -7.684129735193e-18 
 2171       9.199078471076e-11       2.516657983080e-12      -1.564446546208e-12       1.879379129046e-14       3.390045502719e-16      -7.044898462607e-17      -7.798779974283e-18 
 2172       9.173701899188e-11       2.525069206038e-12      -1.567660056436e-12       1.877687333290e-14       3.383010173837e-16      -6.998850272963e-17      -7.908901529809e-18 
